"","ID","HOME_AIRPORT_ID","LAT1","LON1","CODE","FLIGHT_TYPE_ID","FLIGHT_NATURE_ID","PORT_AIRPORT_ID","LAT2","LON2","DESCRIPTION1","FLYING_TIME","LAT1c","LON1c"
"315",4422,2933,"27:51:39:S","28:14:46:E","DAZ",2,1,2564,"7:7:19:S","39:12:9:E","ZANZIBAR / DAR ES SALAAM",0,-27.8608333333333,28.2461111111111
"316",4425,2933,"27:51:39:S","28:14:46:E","ZDA",2,2,2564,"7:7:19:S","39:12:9:E","ZANZIBAR / DAR ES SALAAM",0,-27.8608333333333,28.2461111111111
"317",4522,2933,"27:51:39:S","28:14:46:E","LDA",2,2,2564,"7:7:19:S","39:12:9:E","LUANDA / DAR ES SALAAM",0,-27.8608333333333,28.2461111111111
"318",4662,2933,"27:51:39:S","28:14:46:E","KDL",2,1,2564,"7:7:19:S","39:12:9:E","LUSAKA / DAR ES SALAAM",0,-27.8608333333333,28.2461111111111
"319",4709,2933,"27:51:39:S","28:14:46:E","DAR",2,3,2564,"7:7:19:S","39:12:9:E","DAR ES SALAAM",220,-27.8608333333333,28.2461111111111
"320",13625,2933,"27:51:39:S","28:14:46:E","DAR1",2,3,2564,"7:7:19:S","39:12:9:E","EBB/ZNZ/DAR",0,-27.8608333333333,28.2461111111111
"321",13780,2933,"27:51:39:S","28:14:46:E","DSND",2,3,2564,"7:7:19:S","39:12:9:E","DAR ES SALAAM / NDOLA",10,-27.8608333333333,28.2461111111111
"322",4461,2933,"27:51:39:S","28:14:46:E","ZND",2,3,2566,"7:46:41:S","39:13:30:E","DAR ES SALAAM / ZANZIBAR",10,-27.8608333333333,28.2461111111111
"323",12241,2933,"27:51:39:S","28:14:46:E","ZNZ",2,3,2566,"7:46:41:S","39:13:30:E","ZANZIBAR",0,-27.8608333333333,28.2461111111111
"324",4416,2933,"27:51:39:S","28:14:46:E","AEL",2,1,2567,"0:2:33:N","32:26:37:E","LUSAKA / ENTEBBE / ADDIS ABABA",0,-27.8608333333333,28.2461111111111
"325",4442,2933,"27:51:39:S","28:14:46:E","DZE",2,2,2567,"0:2:33:N","32:26:37:E","DAR ES SALAAM / ZANZIBAR / ENTEBBE",0,-27.8608333333333,28.2461111111111
"326",4443,2933,"27:51:39:S","28:14:46:E","ETD",2,1,2567,"0:2:33:N","32:26:37:E","DAR ES SALAAM / ENTEBBE",0,-27.8608333333333,28.2461111111111
"327",4554,2933,"27:51:39:S","28:14:46:E","EBB",2,3,2567,"0:2:33:N","32:26:37:E","ENTEBBE",255,-27.8608333333333,28.2461111111111
"328",4555,2933,"27:51:39:S","28:14:46:E","EBH",2,1,2567,"0:2:33:N","32:26:37:E","HARARE / ENTEBBE",0,-27.8608333333333,28.2461111111111
"329",4556,2933,"27:51:39:S","28:14:46:E","ELU",2,1,2567,"0:2:33:N","32:26:37:E","LUSAKA / ENTEBBE",0,-27.8608333333333,28.2461111111111
"330",4566,2933,"27:51:39:S","28:14:46:E","HEB",2,2,2567,"0:2:33:N","32:26:37:E","HARARE / ENTEBBE",0,-27.8608333333333,28.2461111111111
"331",4776,2933,"27:51:39:S","28:14:46:E","NDE",2,2,2567,"0:2:33:N","32:26:37:E","NDOLA / ENTEBBE",0,-27.8608333333333,28.2461111111111
"332",4779,2933,"27:51:39:S","28:14:46:E","KEB",2,3,2567,"0:2:33:N","32:26:37:E","KIGALI / ENTEBBE",0,-27.8608333333333,28.2461111111111
"333",4780,2933,"27:51:39:S","28:14:46:E","ENK",2,1,2567,"0:2:33:N","32:26:37:E","KIGALI / ENTEBBE",0,-27.8608333333333,28.2461111111111
"334",4794,2933,"27:51:39:S","28:14:46:E","EBF",2,1,2567,"0:2:33:N","32:26:37:E","ENTEBBE FREIGHT",0,-27.8608333333333,28.2461111111111
"335",4796,2933,"27:51:39:S","28:14:46:E","END",2,1,2567,"0:2:33:N","32:26:37:E","NDOLA / ENTEBBE",0,-27.8608333333333,28.2461111111111
"336",4737,2933,"27:51:39:S","28:14:46:E","MIA",2,3,2649,"25:47:36:N","81:42:34:W","MIAMI",0,-27.8608333333333,28.2461111111111
"337",4390,2933,"27:51:39:S","28:14:46:E","DKN",2,2,2655,"40:38:23:N","74:13:16:W","DAKAR / NEW YORK",0,-27.8608333333333,28.2461111111111
"338",4391,2933,"27:51:39:S","28:14:46:E","NYD",2,1,2655,"40:38:23:N","74:13:16:W","DAKAR / NEW YORK",980,-27.8608333333333,28.2461111111111
"339",4447,2933,"27:51:39:S","28:14:46:E","LNY",2,2,2655,"40:38:23:N","74:13:16:W","LAGOS / NEW YORK",0,-27.8608333333333,28.2461111111111
"340",4448,2933,"27:51:39:S","28:14:46:E","NLO",2,1,2655,"40:38:23:N","74:13:16:W","LAGOS / NEW YORK",0,-27.8608333333333,28.2461111111111
"341",4572,2933,"27:51:39:S","28:14:46:E","INY",2,2,2655,"40:38:23:N","74:13:16:W","ILHA DO SAL / NEW YORK",0,-27.8608333333333,28.2461111111111
"342",4573,2933,"27:51:39:S","28:14:46:E","JFK",2,3,2655,"40:38:23:N","74:13:16:W","NEW YORK - JFK",885,-27.8608333333333,28.2461111111111
"343",4749,2933,"27:51:39:S","28:14:46:E","NYC",2,3,2655,"40:38:23:N","74:13:16:W","NEW YORK",0,-27.8608333333333,28.2461111111111
"344",4750,2933,"27:51:39:S","28:14:46:E","NYI",2,1,2655,"40:38:23:N","74:13:16:W","ILHA DO SAL / NEW YORK",0,-27.8608333333333,28.2461111111111
"345",13561,2933,"27:51:39:S","28:14:46:E","ASW",2,3,2689,"23:57:52:N","32:49:12:E","ASWAN",10,-27.8608333333333,28.2461111111111
"346",13021,2933,"27:51:39:S","28:14:46:E","JNB1",3,3,2933,"27:51:39:S","28:14:46:E","JOHANNESBURG",0,-27.8608333333333,28.2461111111111
"347",4657,2933,"27:51:39:S","28:14:46:E","HLW",3,3,2986,"29:59:30:S","32:16:30:E","HLUHLUWE",10,-27.8608333333333,28.2461111111111
"348",4719,2933,"27:51:39:S","28:14:46:E","HLA",3,3,2988,"26:3:41:S","27:55:34:E","LANSERIA",0,-27.8608333333333,28.2461111111111
"349",7160,2933,"27:51:39:S","28:14:46:E","JNB",3,3,2988,"26:3:41:S","27:55:34:E","JOHANNESBURG",0,-27.8608333333333,28.2461111111111
"350",4748,2933,"27:51:39:S","28:14:46:E","NTY",3,3,3011,"26:39:58:S","27:10:24:E","PILANSBERG",45,-27.8608333333333,28.2461111111111
"351",4745,2933,"27:51:39:S","28:14:46:E","NLP",3,3,3023,"26:30:0:S","30:54:50:E","NELSPRUIT",0,-27.8608333333333,28.2461111111111
"352",4397,2933,"27:51:39:S","28:14:46:E","NCS",3,3,3039,"28:13:46:S","29:58:37:E","NEWCASTLE",0,-27.8608333333333,28.2461111111111
"353",4383,2933,"27:51:39:S","28:14:46:E","MQP",3,3,3061,"26:37:0:S","31:6:20:E","NELSPRUIT - KRUGER",50,-27.8608333333333,28.2461111111111
"354",4571,2933,"27:51:39:S","28:14:46:E","HSO",2,2,3080,"42:41:48:N","23:24:41:E","HARARE / SOF",0,-27.8608333333333,28.2461111111111
"355",4619,2933,"27:51:39:S","28:14:46:E","SON",2,1,3080,"42:41:48:N","23:24:41:E","NAIROBI / SOF",0,-27.8608333333333,28.2461111111111
"356",4747,2933,"27:51:39:S","28:14:46:E","NSO",2,2,3080,"42:41:48:N","23:24:41:E","NAIROBI / SOF",0,-27.8608333333333,28.2461111111111
"357",4759,2933,"27:51:39:S","28:14:46:E","SOF",2,3,3080,"42:41:48:N","23:24:41:E","SOF",0,-27.8608333333333,28.2461111111111
"358",4760,2933,"27:51:39:S","28:14:46:E","SOH",2,1,3080,"42:41:48:N","23:24:41:E","HARARE / SOF",0,-27.8608333333333,28.2461111111111
"359",4756,2933,"27:51:39:S","28:14:46:E","RCB",3,3,3132,"29:15:32:S","32:5:32:E","RICHARDS BAY",90,-27.8608333333333,28.2461111111111
"360",4389,2933,"27:51:39:S","28:14:46:E","AAM",3,3,3195,"25:10:55:S","31:32:41:E","MALA MALA",65,-27.8608333333333,28.2461111111111
"361",4767,2933,"27:51:39:S","28:14:46:E","WEL",3,3,3614,"28:0:7:S","26:40:11:E","WELKOM",0,-27.8608333333333,28.2461111111111
"362",4504,2933,"27:51:39:S","28:14:46:E","VIE",2,3,3632,"48:6:37:N","16:34:11:E","VIENNA",0,-27.8608333333333,28.2461111111111
"363",4765,2933,"27:51:39:S","28:14:46:E","UTT",3,3,3649,"32:27:8:S","28:40:27:E","UMTATA",105,-27.8608333333333,28.2461111111111
"364",4623,2933,"27:51:39:S","28:14:46:E","ULD",3,3,3655,"29:40:46:S","31:24:59:E","ULUNDI",0,-27.8608333333333,28.2461111111111
"365",4498,2933,"27:51:39:S","28:14:46:E","SKH",3,1,3680,"25:2:21:S","31:35:19:E","HOEDSPRUIT / SKUKUZA",0,-27.8608333333333,28.2461111111111
"366",4570,2933,"27:51:39:S","28:14:46:E","HSK",3,2,3680,"25:2:21:S","31:35:19:E","HOEDSPRUIT / SKUKUZA",0,-27.8608333333333,28.2461111111111
"367",4762,2933,"27:51:39:S","28:14:46:E","SZK",3,3,3680,"25:2:21:S","31:35:19:E","SKUKUZA",0,-27.8608333333333,28.2461111111111
"368",4755,2933,"27:51:39:S","28:14:46:E","PZB",3,3,3690,"30:21:4:S","30:23:55:E","PIETERMARITZBURG",90,-27.8608333333333,28.2461111111111
"369",4754,2933,"27:51:39:S","28:14:46:E","PTG",3,3,3693,"24:9:17:S","29:27:31:E","POLOKWANE",65,-27.8608333333333,28.2461111111111
"370",4489,2933,"27:51:39:S","28:14:46:E","PHW",3,3,3718,"24:3:46:S","31:9:19:E","PHALABORWA",80,-27.8608333333333,28.2461111111111
"371",4470,2933,"27:51:39:S","28:14:46:E","PBZ",3,3,3729,"35:54:35:S","23:19:40:E","PLETTENBERG BAY",150,-27.8608333333333,28.2461111111111
"372",4669,2933,"27:51:39:S","28:14:46:E","MBD",3,3,3753,"26:12:6:S","25:32:53:E","MMABATHO",10,-27.8608333333333,28.2461111111111
"373",4444,2933,"27:51:39:S","28:14:46:E","LLE",3,3,3798,"26:34:12:S","31:34:36:E","MALELANE",0,-27.8608333333333,28.2461111111111
"374",4736,2933,"27:51:39:S","28:14:46:E","MGH",3,3,3839,"31:8:33:S","30:20:35:E","MARGATE",100,-27.8608333333333,28.2461111111111
"375",4735,2933,"27:51:39:S","28:14:46:E","MEZ",3,3,3843,"26:17:44:S","26:54:32:E","MESSINA",0,-27.8608333333333,28.2461111111111
"376",4388,2933,"27:51:39:S","28:14:46:E","LKL",2,2,3904,"4:34:14:S","37:4:28:E","LIVINGSTONE / KILIMANJARO",0,-27.8608333333333,28.2461111111111
"377",4419,2933,"27:51:39:S","28:14:46:E","JRO",2,3,3904,"4:34:14:S","37:4:28:E","KILIMANJARO",0,-27.8608333333333,28.2461111111111
"378",9520,2933,"27:51:39:S","28:14:46:E","KLL",2,1,3904,"4:34:14:S","37:4:28:E","LIVINGSTONE / KILIMANJARO",320,-27.8608333333333,28.2461111111111
"379",4718,2933,"27:51:39:S","28:14:46:E","HDS",3,3,3914,"25:37:53:S","31:2:55:E","HOEDSPRUIT",75,-27.8608333333333,28.2461111111111
"380",4495,2933,"27:51:39:S","28:14:46:E","RIB",2,1,3948,"23:11:24:S","44:44:58:W","BUENOS AIRES / RIO DE JANEIRO",0,-27.8608333333333,28.2461111111111
"381",4496,2933,"27:51:39:S","28:14:46:E","SAR",2,2,3948,"23:11:24:S","44:44:58:W","SAO PAULO / RIO DE JANEIRO",0,-27.8608333333333,28.2461111111111
"382",4615,2933,"27:51:39:S","28:14:46:E","RIO",2,3,3948,"23:11:24:S","44:44:58:W","RIO DE JANEIRO",0,-27.8608333333333,28.2461111111111
"383",4757,2933,"27:51:39:S","28:14:46:E","RSP",2,1,3948,"23:11:24:S","44:44:58:W","SAO PAULO / RIO DE JANEIRO",0,-27.8608333333333,28.2461111111111
"384",10601,2933,"27:51:39:S","28:14:46:E","RSC",2,1,3948,"23:11:24:S","44:44:58:W","CAPE TOWN / RIO DE JANEIRO / SAO PAULO",0,-27.8608333333333,28.2461111111111
"385",11181,2933,"27:51:39:S","28:14:46:E","GIG",2,3,3948,"23:11:24:S","44:44:58:W","RIO DE JANEIRO",0,-27.8608333333333,28.2461111111111
"386",4701,2933,"27:51:39:S","28:14:46:E","BUE",2,3,4116,"0:0:0","0:0:0","BUENOS AIRES",0,-27.8608333333333,28.2461111111111
"387",4696,2933,"27:51:39:S","28:14:46:E","BKK",2,3,4119,"13:40:52:N","100:44:49:E","BANGKOK",0,-27.8608333333333,28.2461111111111
"388",4594,2933,"27:51:39:S","28:14:46:E","CAT",2,2,4152,"37:56:11:N","23:56:40:E","CAIRO / ATHENS",0,-27.8608333333333,28.2461111111111
"389",4647,2933,"27:51:39:S","28:14:46:E","NAT",2,2,4152,"37:56:11:N","23:56:40:E","NAIROBI / ATHENS",0,-27.8608333333333,28.2461111111111
"390",4690,2933,"27:51:39:S","28:14:46:E","ATH",2,3,4152,"37:56:11:N","23:56:40:E","ATHENS",595,-27.8608333333333,28.2461111111111
"391",4691,2933,"27:51:39:S","28:14:46:E","ATN",2,1,4152,"37:56:11:N","23:56:40:E","NAIROBI / ATHENS",0,-27.8608333333333,28.2461111111111
"392",4525,2933,"27:51:39:S","28:14:46:E","LLN",2,1,4177,"16:40:9:S","28:27:9:E","NDOLA / LUSAKA / LIVINGSTONE",0,-27.8608333333333,28.2461111111111
"393",4529,2933,"27:51:39:S","28:14:46:E","LUD",2,1,4177,"16:40:9:S","28:27:9:E","NDOLA / LUSAKA",0,-27.8608333333333,28.2461111111111
"394",4663,2933,"27:51:39:S","28:14:46:E","LLT",2,1,4177,"16:40:9:S","28:27:9:E","LIVINGSTONE / LUSAKA",0,-27.8608333333333,28.2461111111111
"395",4731,2933,"27:51:39:S","28:14:46:E","LUN",2,3,4177,"16:40:9:S","28:27:9:E","LUSAKA",120,-27.8608333333333,28.2461111111111
"396",4746,2933,"27:51:39:S","28:14:46:E","NLU",2,2,4177,"16:40:9:S","28:27:9:E","NDOLA / LUSAKA",0,-27.8608333333333,28.2461111111111
"397",13241,2933,"27:51:39:S","28:14:46:E","NDL",2,3,4177,"16:40:9:S","28:27:9:E","NDOLA / LUSAKA",10,-27.8608333333333,28.2461111111111
"398",13361,2933,"27:51:39:S","28:14:46:E","LUV",2,2,4177,"16:40:9:S","28:27:9:E","VICTORIA FALLS / LUSAKA",10,-27.8608333333333,28.2461111111111
"399",13658,2933,"27:51:39:S","28:14:46:E","LUN1",2,3,4177,"16:40:9:S","28:27:9:E","ADD/LUN",0,-27.8608333333333,28.2461111111111
"400",4547,2933,"27:51:39:S","28:14:46:E","NLL",2,1,4178,"13:0:7:S","28:39:54:E","LIVINGSTONE / NDOLA / LUSAKA",0,-27.8608333333333,28.2461111111111
"401",4744,2933,"27:51:39:S","28:14:46:E","NLA",2,3,4178,"13:0:7:S","28:39:54:E","NDOLA",0,-27.8608333333333,28.2461111111111
"402",13242,2933,"27:51:39:S","28:14:46:E","LNA",2,3,4178,"13:0:7:S","28:39:54:E","LUSAKA / NDOLA",10,-27.8608333333333,28.2461111111111
"403",4469,2933,"27:51:39:S","28:14:46:E","NNL",2,2,4179,"18:10:42:S","25:49:22:E","NDOLA / LUSAKA / LIVINGSTONE",0,-27.8608333333333,28.2461111111111
"404",4526,2933,"27:51:39:S","28:14:46:E","LLS",2,1,4179,"18:10:42:S","25:49:22:E","LUANDA / LIVINGSTONE",0,-27.8608333333333,28.2461111111111
"405",4527,2933,"27:51:39:S","28:14:46:E","LND",2,1,4179,"18:10:42:S","25:49:22:E","NDOLA / LIVINGSTONE",0,-27.8608333333333,28.2461111111111
"406",4531,2933,"27:51:39:S","28:14:46:E","LVI",2,3,4179,"18:10:42:S","25:49:22:E","LIVINGSTONE",100,-27.8608333333333,28.2461111111111
"407",10681,2933,"27:51:39:S","28:14:46:E","VFL",2,2,4179,"18:10:42:S","25:49:22:E","VICTORIA FALLS / LIVINGSTONE",0,-27.8608333333333,28.2461111111111
"408",10682,2933,"27:51:39:S","28:14:46:E","LVF",2,1,4179,"18:10:42:S","25:49:22:E","VICTORIA FALLS / LIVINGSTONE",0,-27.8608333333333,28.2461111111111
"409",4625,2933,"27:51:39:S","28:14:46:E","VFA",2,3,4183,"19:54:15:S","25:50:20:E","VICTORIA FALLS",100,-27.8608333333333,28.2461111111111
"410",13766,2933,"27:51:39:S","28:14:46:E","VFLV",2,3,4183,"19:54:15:S","25:50:20:E","VICTORIA FALLS / LIVINGSTONE",10,-27.8608333333333,28.2461111111111
"411",4565,2933,"27:51:39:S","28:14:46:E","HBQ",2,2,4185,"21:58:57:S","28:37:4:E","HARARE / BULAWAYO",0,-27.8608333333333,28.2461111111111
"412",4785,2933,"27:51:39:S","28:14:46:E","BUQ",2,3,4185,"21:58:57:S","28:37:4:E","BULAWAYO",85,-27.8608333333333,28.2461111111111
"413",4446,2933,"27:51:39:S","28:14:46:E","KLH",2,2,4186,"18:4:6:S","31:5:34:E","KINSHASA / LUBUMBASHI / HARARE",0,-27.8608333333333,28.2461111111111
"414",4589,2933,"27:51:39:S","28:14:46:E","BUH",2,3,4186,"18:4:6:S","31:5:34:E","BULAWAYO / HARARE",0,-27.8608333333333,28.2461111111111
"415",4720,2933,"27:51:39:S","28:14:46:E","HRE",2,3,4186,"18:4:6:S","31:5:34:E","HARARE",110,-27.8608333333333,28.2461111111111
"416",13637,2933,"27:51:39:S","28:14:46:E","KDH1",2,3,5066,"31:30:21:N","65:50:52:E","Kandahar",0,-27.8608333333333,28.2461111111111
"417",12381,2933,"27:51:39:S","28:14:46:E","OUA",2,3,5077,"12:21:12:N","2:29:15:W","OUAGADOUGOU",10,-27.8608333333333,28.2461111111111
"418",9560,2933,"27:51:39:S","28:14:46:E","BJM",2,3,5080,"4:40:34:S","29:19:7:E","BUJUMBURA",0,-27.8608333333333,28.2461111111111
"419",9551,2933,"27:51:39:S","28:14:46:E","FRW",1,3,5085,"22:50:25:S","27:28:28:E","FRANCISTOWN",0,-27.8608333333333,28.2461111111111
"420",12521,2933,"27:51:39:S","28:14:46:E","PKW",1,3,5089,"23:56:30:S","27:49:44:E","SELEBI-PHIKWE",10,-27.8608333333333,28.2461111111111
"421",13634,2933,"27:51:39:S","28:14:46:E","SXN1",2,3,5092,"21:26:48:S","26:6:57:E","Suapan",0,-27.8608333333333,28.2461111111111
"422",13638,2933,"27:51:39:S","28:14:46:E","LOQ1",2,3,5097,NA,NA,"Lobatse",0,-27.8608333333333,28.2461111111111
"423",13629,2933,"27:51:39:S","28:14:46:E","PEK",2,3,5111,"40:4:48:N","116:35:6:E","BEIJING",10,-27.8608333333333,28.2461111111111
"424",10701,2933,"27:51:39:S","28:14:46:E","CGN",2,3,5115,"50:51:57:N","7:8:34:E","COLOGNE",0,-27.8608333333333,28.2461111111111
"425",10781,2933,"27:51:39:S","28:14:46:E","JIB",2,3,5119,"11:32:50:N","43:9:34:E","DJIBOUTI",0,-27.8608333333333,28.2461111111111
"426",13645,2933,"27:51:39:S","28:14:46:E","ASM",2,3,5124,"15:17:31:N","38:54:39:E","ASMARA",10,-27.8608333333333,28.2461111111111
"427",13667,2933,"27:51:39:S","28:14:46:E","CAS",2,3,5124,"15:17:31:N","38:54:39:E","CAPE TOWN / ASMARA",10,-27.8608333333333,28.2461111111111
"428",13321,2933,"27:51:39:S","28:14:46:E","NCE",2,3,5128,"43:39:30:N","7:12:57:E","NICE",0,-27.8608333333333,28.2461111111111
"429",12461,2933,"27:51:39:S","28:14:46:E","FAB",2,3,5131,"51:16:33:N","1:13:25:W","FARNBOROUGH",10,-27.8608333333333,28.2461111111111
"430",13639,2933,"27:51:39:S","28:14:46:E","DEL1",2,3,5142,"28:33:59:N","77:6:11:E","Delhi",0,-27.8608333333333,28.2461111111111
"431",13728,2933,"27:51:39:S","28:14:46:E","CIA",2,3,5144,"41:47:58:N","12:35:42:E","CIAMPINO",10,-27.8608333333333,28.2461111111111
"432",13642,2933,"27:51:39:S","28:14:46:E","AMM1",2,3,5147,"31:43:21:N","35:59:36:E","Amman - Jordan",0,-27.8608333333333,28.2461111111111
"433",13636,2933,"27:51:39:S","28:14:46:E","MKH1",2,3,5165,"30:43:6:S","29:4:22:E","Mokhotlong",0,-27.8608333333333,28.2461111111111
"434",9820,2933,"27:51:39:S","28:14:46:E","LUX",2,3,5169,"49:37:36:N","6:12:41:E","LUXEMBOURG",0,-27.8608333333333,28.2461111111111
"435",13758,2933,"27:51:39:S","28:14:46:E","LUTI",2,3,5169,"49:37:36:N","6:12:41:E","LUXEMBOURG / TRIPOLI",10,-27.8608333333333,28.2461111111111
"436",13759,2933,"27:51:39:S","28:14:46:E","LULO",2,3,5169,"49:37:36:N","6:12:41:E","LUXEMBOURG / LAGOS",10,-27.8608333333333,28.2461111111111
"437",12741,2933,"27:51:39:S","28:14:46:E","INH",2,3,5183,"24:7:25:S","35:24:31:E","INHAMBANE",10,-27.8608333333333,28.2461111111111
"438",12902,2933,"27:51:39:S","28:14:46:E","INM",2,3,5183,"24:7:25:S","35:24:31:E","MPUMALANGA / INHAMBANE",10,-27.8608333333333,28.2461111111111
"439",7800,2933,"27:51:39:S","28:14:46:E","MPO",2,2,5190,"13:0:30:S","40:31:26:E","MAPUTO / PEMBA",0,-27.8608333333333,28.2461111111111
"440",7840,2933,"27:51:39:S","28:14:46:E","PBM",2,1,5190,"13:0:30:S","40:31:26:E","MAPUTO / PEMBA / BEIRA",0,-27.8608333333333,28.2461111111111
"441",7841,2933,"27:51:39:S","28:14:46:E","PEM",2,3,5190,"13:0:30:S","40:31:26:E","MAPUTO / PEMBA",10,-27.8608333333333,28.2461111111111
"442",12262,2933,"27:51:39:S","28:14:46:E","MPN",2,2,5190,"13:0:30:S","40:31:26:E","MAPUTO / NAMPULA / PEMBA",0,-27.8608333333333,28.2461111111111
"443",12264,2933,"27:51:39:S","28:14:46:E","PNM",2,1,5190,"13:0:30:S","40:31:26:E","MAPUTO / PEMBA / NAMPULA",0,-27.8608333333333,28.2461111111111
"444",12641,2933,"27:51:39:S","28:14:46:E","POL",2,3,5190,"13:0:30:S","40:31:26:E","PEMBA",10,-27.8608333333333,28.2461111111111
"445",13142,2933,"27:51:39:S","28:14:46:E","MZB",2,3,5195,"12:38:18:S","40:21:18:E","MOCIMBOA PRAIA",10,-27.8608333333333,28.2461111111111
"446",10341,2933,"27:51:39:S","28:14:46:E","UEL",2,3,5207,"18:8:40:S","36:52:9:E","QUELIMANE",0,-27.8608333333333,28.2461111111111
"447",13201,2933,"27:51:39:S","28:14:46:E","TET",2,3,5209,"17:53:43:S","33:38:25:E","TETE",10,-27.8608333333333,28.2461111111111
"448",13727,2933,"27:51:39:S","28:14:46:E","TEBE",2,3,5209,"17:53:43:S","33:38:25:E","TETE / BERIA",10,-27.8608333333333,28.2461111111111
"449",10401,2933,"27:51:39:S","28:14:46:E","PHN",2,2,5217,"16:53:40:S","39:16:54:E","PEMBA / NAMPULA",0,-27.8608333333333,28.2461111111111
"450",12261,2933,"27:51:39:S","28:14:46:E","APL",2,3,5217,"16:53:40:S","39:16:54:E","NAMPULA",0,-27.8608333333333,28.2461111111111
"451",12944,2933,"27:51:39:S","28:14:46:E","APM",2,1,5217,"16:53:40:S","39:16:54:E","MAPUTO / NAMPULA / PEMBA",10,-27.8608333333333,28.2461111111111
"452",12945,2933,"27:51:39:S","28:14:46:E","APO",2,2,5217,"16:53:40:S","39:16:54:E","PEMBA / NAMPULA",10,-27.8608333333333,28.2461111111111
"453",13750,2933,"27:51:39:S","28:14:46:E","APT",2,3,5217,"16:53:40:S","39:16:54:E","TETE / NAMPULA",10,-27.8608333333333,28.2461111111111
"454",13781,2933,"27:51:39:S","28:14:46:E","MPA",2,3,5224,"18:21:56:S","24:10:36:E","MPACHA",10,-27.8608333333333,28.2461111111111
"455",13644,2933,"27:51:39:S","28:14:46:E","SWP1",2,3,5237,"23:20:17:S","14:34:5:E","Swakopmund",0,-27.8608333333333,28.2461111111111
"456",13646,2933,"27:51:39:S","28:14:46:E","OND",1,3,5239,"18:7:18:S","15:57:9:E","Ondangwa",10,-27.8608333333333,28.2461111111111
"457",10381,2933,"27:51:39:S","28:14:46:E","OMD",1,3,5241,"29:24:55:S","16:26:48:E","ORANJEMUND",0,-27.8608333333333,28.2461111111111
"458",12541,2933,"27:51:39:S","28:14:46:E","NIM",2,3,5250,"13:28:53:N","2:11:1:E","NIAMEY",10,-27.8608333333333,28.2461111111111
"459",13421,2933,"27:51:39:S","28:14:46:E","KAN",2,3,5252,"12:2:51:N","8:31:29:E","Mallam Aminu Intl Airport",10,-27.8608333333333,28.2461111111111
"460",13632,2933,"27:51:39:S","28:14:46:E","MOW",2,3,5259,"55:58:21:N","37:24:53:E","Moscow",0,-27.8608333333333,28.2461111111111
"461",12501,2933,"27:51:39:S","28:14:46:E","KRT",2,3,5263,"15:35:22:N","32:33:12:E","KHARTOUM",10,-27.8608333333333,28.2461111111111
"462",10801,2933,"27:51:39:S","28:14:46:E","NDJ",2,3,5268,"12:8:1:N","15:2:2:E","NDJAMENA",0,-27.8608333333333,28.2461111111111
"463",10301,2933,"27:51:39:S","28:14:46:E","LFW",2,3,5269,"6:9:56:N","1:15:16:E","LOME",10,-27.8608333333333,28.2461111111111
"464",13630,2933,"27:51:39:S","28:14:46:E","ADY",3,3,5284,"23:19:16:S","29:3:20:E","Alldays",0,-27.8608333333333,28.2461111111111
"465",13702,2933,"27:51:39:S","28:14:46:E","AGZ",3,3,5286,"30:43:6:S","18:48:50:E","AGGENEYS",10,-27.8608333333333,28.2461111111111
"466",9541,2933,"27:51:39:S","28:14:46:E","BIY",3,3,5289,"33:6:10:S","27:16:45:E","BISHO",0,-27.8608333333333,28.2461111111111
"467",13700,2933,"27:51:39:S","28:14:46:E","CDO",3,3,5290,"33:50:36:S","25:38:44:E","CRADOCK",10,-27.8608333333333,28.2461111111111
"468",13713,2933,"27:51:39:S","28:14:46:E","KOF",3,3,5291,"26:33:35:S","31:55:48:E","KOMATIPOORT",10,-27.8608333333333,28.2461111111111
"469",13674,2933,"27:51:39:S","28:14:46:E","KMH",3,3,5292,"28:32:36:S","23:24:41:E","KURUMAN",10,-27.8608333333333,28.2461111111111
"470",9540,2933,"27:51:39:S","28:14:46:E","KLZ",3,3,5293,"30:18:42:S","17:5:38:E","KLEINZEE",0,-27.8608333333333,28.2461111111111
"471",13706,2933,"27:51:39:S","28:14:46:E","JOH",3,3,5297,"32:23:39:S","29:31:11:E","PORT ST JOHNS",10,-27.8608333333333,28.2461111111111
"472",13712,2933,"27:51:39:S","28:14:46:E","MZY",3,3,5300,"35:50:30:S","22:3:31:E","MOSSEL BAY",10,-27.8608333333333,28.2461111111111
"473",9544,2933,"27:51:39:S","28:14:46:E","MZQ",3,3,5301,"28:22:26:S","32:2:39:E","MKUZE",0,-27.8608333333333,28.2461111111111
"474",13703,2933,"27:51:39:S","28:14:46:E","MZF",3,3,5302,NA,NA,"MZAMBA",10,-27.8608333333333,28.2461111111111
"475",13799,2933,"27:51:39:S","28:14:46:E","MWR",3,3,5303,"0:0:0:","0:0:0:","MOTSWARI",10,-27.8608333333333,28.2461111111111
"476",13581,2933,"27:51:39:S","28:14:46:E","PRK",3,3,5309,"30:18:59:S","22:46:14:E","PRIESKA",10,-27.8608333333333,28.2461111111111
"477",13704,2933,"27:51:39:S","28:14:46:E","OUH",3,3,5313,"34:23:35:S","22:11:20:E","OUDTSHOORN",10,-27.8608333333333,28.2461111111111
"478",9545,2933,"27:51:39:S","28:14:46:E","NGL",3,3,5316,"25:36:44:S","31:19:33:E","NGALA",0,-27.8608333333333,28.2461111111111
