"","ID","HOME_AIRPORT_ID","LAT1","LON1","CODE","FLIGHT_TYPE_ID","FLIGHT_NATURE_ID","PORT_AIRPORT_ID","LAT2","LON2","DESCRIPTION1","FLYING_TIME","LAT1c","LON1c","LAT2c","LON2c","distanza"
"245",13627,2933,"27:51:39:S","28:14:46:E","VNX1",2,3,2432,"23:58:54:S","35:18:48:E","VNX/MQP",0,-27.8608333333333,28.2461111111111,-23.9816666666667,35.3133333333333,827.737030483108
"246",4414,2933,"27:51:39:S","28:14:46:E","BVM",2,2,2434,"26:4:45:S","32:34:21:E","BEIRA / VILANCULOS / MAPUTO",0,-27.8608333333333,28.2461111111111,-26.0791666666667,32.5725,472.264060935905
"247",4468,2933,"27:51:39:S","28:14:46:E","NLM",3,2,2434,"26:4:45:S","32:34:21:E","NELSPRUIT / MAPUTO",0,-27.8608333333333,28.2461111111111,-26.0791666666667,32.5725,472.264060935905
"248",4677,2933,"27:51:39:S","28:14:46:E","MNL",3,1,2434,"26:4:45:S","32:34:21:E","NELSPRUIT / MAPUTO",0,-27.8608333333333,28.2461111111111,-26.0791666666667,32.5725,472.264060935905
"249",4679,2933,"27:51:39:S","28:14:46:E","MPM",2,3,2434,"26:4:45:S","32:34:21:E","MAPUTO",55,-27.8608333333333,28.2461111111111,-26.0791666666667,32.5725,472.264060935905
"250",7821,2933,"27:51:39:S","28:14:46:E","BEM",2,2,2434,"26:4:45:S","32:34:21:E","BEIRA / MAPUTO",0,-27.8608333333333,28.2461111111111,-26.0791666666667,32.5725,472.264060935905
"251",12941,2933,"27:51:39:S","28:14:46:E","MVI",2,3,2434,"26:4:45:S","32:34:21:E","INHAMBANE / MAPUTO / VILANCULOS",10,-27.8608333333333,28.2461111111111,-26.0791666666667,32.5725,472.264060935905
"252",12942,2933,"27:51:39:S","28:14:46:E","MPB",2,3,2434,"26:4:45:S","32:34:21:E","BEIRA / MAPUTO",10,-27.8608333333333,28.2461111111111,-26.0791666666667,32.5725,472.264060935905
"253",12943,2933,"27:51:39:S","28:14:46:E","MCB",2,3,2434,"26:4:45:S","32:34:21:E","BEIRA / MAPUTO / CHIMOIO",10,-27.8608333333333,28.2461111111111,-26.0791666666667,32.5725,472.264060935905
"254",12983,2933,"27:51:39:S","28:14:46:E","MTM",2,3,2434,"26:4:45:S","32:34:21:E","MANZINI / MAPUTO",10,-27.8608333333333,28.2461111111111,-26.0791666666667,32.5725,472.264060935905
"255",13647,2933,"27:51:39:S","28:14:46:E","MPM1",2,3,2434,"26:4:45:S","32:34:21:E","POL/MPM",0,-27.8608333333333,28.2461111111111,-26.0791666666667,32.5725,472.264060935905
"256",4797,2933,"27:51:39:S","28:14:46:E","ERS",1,3,2435,"23:23:16:S","17:4:49:E","EROS",0,-27.8608333333333,28.2461111111111,-23.3877777777778,17.0802777777778,1224.24967800003
"257",4415,2933,"27:51:39:S","28:14:46:E","WBW",2,2,2438,"23:31:12:S","17:28:15:E","WALIVIS BAY / WINDHOEK",0,-27.8608333333333,28.2461111111111,-23.52,17.4708333333333,1182.02215745578
"258",4766,2933,"27:51:39:S","28:14:46:E","WDH",1,3,2438,"23:31:12:S","17:28:15:E","WINDHOEK",115,-27.8608333333333,28.2461111111111,-23.52,17.4708333333333,1182.02215745578
"259",4768,2933,"27:51:39:S","28:14:46:E","WVB",1,3,2439,"23:1:12:S","14:38:43:E","WALVISBAY",140,-27.8608333333333,28.2461111111111,-27.86083,28.24611,NA
"260",4401,2933,"27:51:39:S","28:14:46:E","ABV",2,3,2442,"9:0:24:N","7:15:47:E","ABUJA",0,-27.8608333333333,28.2461111111111,9.00666666666667,7.26305555555556,4679.92621880692
"261",4665,2933,"27:51:39:S","28:14:46:E","LOS",2,3,2444,"6:34:39:N","3:19:16:E","LAGOS",355,-27.8608333333333,28.2461111111111,6.5775,3.32111111111111,4672.19568325146
"262",4636,2933,"27:51:39:S","28:14:46:E","AMDU",2,1,2447,"52:18:31:N","4:45:50:E","DUSSELDORF / AMSTERDAM",10,-27.8608333333333,28.2461111111111,52.3086111111111,4.76388888888889,9202.85228797863
"263",4637,2933,"27:51:39:S","28:14:46:E","AMS",2,3,2447,"52:18:31:N","4:45:50:E","AMSTERDAM",640,-27.8608333333333,28.2461111111111,52.3086111111111,4.76388888888889,9202.85228797863
"264",4638,2933,"27:51:39:S","28:14:46:E","ANF",2,3,2447,"52:18:31:N","4:45:50:E","AMSTERDAM / NAIROBI",10,-27.8608333333333,28.2461111111111,52.3086111111111,4.76388888888889,9202.85228797863
"265",4688,2933,"27:51:39:S","28:14:46:E","AFR",2,1,2447,"52:18:31:N","4:45:50:E","FRANKFURT / AMSTERDAM",0,-27.8608333333333,28.2461111111111,52.3086111111111,4.76388888888889,9202.85228797863
"266",4773,2933,"27:51:39:S","28:14:46:E","FAT",2,2,2447,"52:18:31:N","4:45:50:E","FRANKFURT / AMSTERDAM",0,-27.8608333333333,28.2461111111111,52.3086111111111,4.76388888888889,9202.85228797863
"267",13733,2933,"27:51:39:S","28:14:46:E","AMHR",2,3,2447,"52:18:31:N","4:45:50:E","AMSTERDAM / HARARE",10,-27.8608333333333,28.2461111111111,52.3086111111111,4.76388888888889,9202.85228797863
"268",13734,2933,"27:51:39:S","28:14:46:E","AMDA",2,3,2447,"52:18:31:N","4:45:50:E","AMSTERDAM / DAR ES SALAAM",10,-27.8608333333333,28.2461111111111,52.3086111111111,4.76388888888889,9202.85228797863
"269",13782,2933,"27:51:39:S","28:14:46:E","AMCT",2,3,2447,"52:18:31:N","4:45:50:E","AMSTERDAM / CAPE TOWN",10,-27.8608333333333,28.2461111111111,52.3086111111111,4.76388888888889,9202.85228797863
"270",4734,2933,"27:51:39:S","28:14:46:E","MCT",2,3,2484,"23:35:36:N","58:17:4:E","MUSCAT",0,-27.8608333333333,28.2461111111111,23.5933333333333,58.2844444444444,6565.79769323855
"271",4428,2933,"27:51:39:S","28:14:46:E","LIP",2,1,2503,"38:46:53:N","10:51:51:W","MAPUTO / LISBON",760,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"272",4463,2933,"27:51:39:S","28:14:46:E","LBZ",2,1,2503,"38:46:53:N","10:51:51:W","BRAZZAVILLE / LISBON",0,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"273",4465,2933,"27:51:39:S","28:14:46:E","LKI",2,1,2503,"38:46:53:N","10:51:51:W","KINSHASA / LISBON",0,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"274",4474,2933,"27:51:39:S","28:14:46:E","HAL",2,2,2503,"38:46:53:N","10:51:51:W","HARARE / LISBON",0,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"275",4524,2933,"27:51:39:S","28:14:46:E","LIS",2,3,2503,"38:46:53:N","10:51:51:W","LISBON",630,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"276",4532,2933,"27:51:39:S","28:14:46:E","LVL",2,2,2503,"38:46:53:N","10:51:51:W","LIBREVILLE / LISBON",0,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"277",4786,2933,"27:51:39:S","28:14:46:E","BZL",2,2,2503,"38:46:53:N","10:51:51:W","BRAZZAVILLE / LISBON",0,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"278",4568,2933,"27:51:39:S","28:14:46:E","HLL",2,2,2503,"38:46:53:N","10:51:51:W","HARARE / LUANDA / LISBON",0,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"279",4580,2933,"27:51:39:S","28:14:46:E","KIL",2,2,2503,"38:46:53:N","10:51:51:W","KINSHASA / LISBON",0,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"280",4667,2933,"27:51:39:S","28:14:46:E","LUL",2,2,2503,"38:46:53:N","10:51:51:W","LUANDA / LISBON",0,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"281",4724,2933,"27:51:39:S","28:14:46:E","LAB",2,1,2503,"38:46:53:N","10:51:51:W","ABIDJAN / LISBON",0,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"282",4728,2933,"27:51:39:S","28:14:46:E","LLU",2,1,2503,"38:46:53:N","10:51:51:W","LUANDA / LISBON",0,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"283",4738,2933,"27:51:39:S","28:14:46:E","MLI",2,2,2503,"38:46:53:N","10:51:51:W","MAPUTO / LISBON",0,-27.8608333333333,28.2461111111111,38.7813888888889,-10.8641666666667,8449.98046493921
"284",4493,2933,"27:51:39:S","28:14:46:E","REA",2,1,2507,"21:6:46:S","55:30:37:E","ANTANANARIVO / REUNION",0,-27.8608333333333,28.2461111111111,-21.1127777777778,55.5102777777778,2852.26778340812
"285",4616,2933,"27:51:39:S","28:14:46:E","RUN",2,3,2507,"21:6:46:S","55:30:37:E","REUNION",265,-27.8608333333333,28.2461111111111,-21.1127777777778,55.5102777777778,2852.26778340812
"286",4640,2933,"27:51:39:S","28:14:46:E","ARE",2,2,2507,"21:6:46:S","55:30:37:E","ANTANANARIVO / REUNION",0,-27.8608333333333,28.2461111111111,-21.1127777777778,55.5102777777778,2852.26778340812
"287",4478,2933,"27:51:39:S","28:14:46:E","KGL",2,3,2517,"2:1:53:S","30:8:22:E","KIGALI",250,-27.8608333333333,28.2461111111111,-2.03138888888889,30.1394444444444,2879.14834479888
"288",11521,2933,"27:51:39:S","28:14:46:E","KGB",2,3,2517,"2:1:53:S","30:8:22:E","BUJUMBURA / KIGALI",0,-27.8608333333333,28.2461111111111,-2.03138888888889,30.1394444444444,2879.14834479888
"289",13819,2933,"27:51:39:S","28:14:46:E","KGU",2,3,2517,"2:1:53:S","30:8:22:E","KIGALI / LUSAKA",10,-27.8608333333333,28.2461111111111,-2.03138888888889,30.1394444444444,2879.14834479888
"290",4462,2933,"27:51:39:S","28:14:46:E","JEN",2,1,2520,"21:40:47:N","39:9:23:E","NAIROBI / JEDDAH",550,-27.8608333333333,28.2461111111111,21.6797222222222,39.1563888888889,5631.98966926804
"291",4544,2933,"27:51:39:S","28:14:46:E","NBJ",2,2,2520,"21:40:47:N","39:9:23:E","NAIROBI / JEDDAH",0,-27.8608333333333,28.2461111111111,21.6797222222222,39.1563888888889,5631.98966926804
"292",4721,2933,"27:51:39:S","28:14:46:E","JED",2,3,2520,"21:40:47:N","39:9:23:E","JEDDAH",0,-27.8608333333333,28.2461111111111,21.6797222222222,39.1563888888889,5631.98966926804
"293",4472,2933,"27:51:39:S","28:14:46:E","SAN",2,1,2522,"5:19:32:S","55:31:18:E","SEYCHELLES/ANTANANARIVO",0,-27.8608333333333,28.2461111111111,-5.32555555555555,55.5216666666667,3817.70604415463
"294",4689,2933,"27:51:39:S","28:14:46:E","ANS",2,2,2522,"5:19:32:S","55:31:18:E","ANTANANARIVO / SEYCHELLES",0,-27.8608333333333,28.2461111111111,-5.32555555555555,55.5216666666667,3817.70604415463
"295",4758,2933,"27:51:39:S","28:14:46:E","SEZ",2,3,2522,"5:19:32:S","55:31:18:E","SEYCHELLES",310,-27.8608333333333,28.2461111111111,-5.32555555555555,55.5216666666667,3817.70604415463
"296",12721,2933,"27:51:39:S","28:14:46:E","SEC",2,2,2522,"5:19:32:S","55:31:18:E","COMORES / SEYCHELLES",10,-27.8608333333333,28.2461111111111,-5.32555555555555,55.5216666666667,3817.70604415463
"297",4473,2933,"27:51:39:S","28:14:46:E","SIM",2,1,2542,"1:21:1:N","103:59:38:E","MAURITIUS / SINGAPORE",0,-27.8608333333333,28.2461111111111,1.35027777777778,103.993888888889,8681.87054537769
"298",4497,2933,"27:51:39:S","28:14:46:E","SIN",2,3,2542,"1:21:1:N","103:59:38:E","SINGAPORE",640,-27.8608333333333,28.2461111111111,1.35027777777778,103.993888888889,8681.87054537769
"299",4569,2933,"27:51:39:S","28:14:46:E","HOS",2,2,2542,"1:21:1:N","103:59:38:E","SINGAPORE",0,-27.8608333333333,28.2461111111111,1.35027777777778,103.993888888889,8681.87054537769
"300",4740,2933,"27:51:39:S","28:14:46:E","MSI",2,2,2542,"1:21:1:N","103:59:38:E","MAURITIUS / SINGAPORE",0,-27.8608333333333,28.2461111111111,1.35027777777778,103.993888888889,8681.87054537769
"301",4438,2933,"27:51:39:S","28:14:46:E","BAD",2,2,2543,"14:44:23:N","18:30:35:W","BRAZZAVILLE / BAMAKO SENOU / DAKAR / ABIDJAN",0,-27.8608333333333,28.2461111111111,14.7397222222222,-18.5097222222222,6912.90557842101
"302",4514,2933,"27:51:39:S","28:14:46:E","ABD",2,2,2543,"14:44:23:N","18:30:35:W","ABIDJAN / DAKAR",0,-27.8608333333333,28.2461111111111,14.7397222222222,-18.5097222222222,6912.90557842101
"303",4515,2933,"27:51:39:S","28:14:46:E","DKB",2,1,2543,"14:44:23:N","18:30:35:W","ABIDJAN / DAKAR",0,-27.8608333333333,28.2461111111111,14.7397222222222,-18.5097222222222,6912.90557842101
"304",4582,2933,"27:51:39:S","28:14:46:E","DBZ",2,1,2543,"14:44:23:N","18:30:35:W","BRAZZAVILLE / DAKAR / ABIDJAN / BAMAKO SENOU",0,-27.8608333333333,28.2461111111111,14.7397222222222,-18.5097222222222,6912.90557842101
"305",4609,2933,"27:51:39:S","28:14:46:E","DBA",2,1,2543,"14:44:23:N","18:30:35:W","ABIDJAN / DAKAR / BAMAKO SENOU",0,-27.8608333333333,28.2461111111111,14.7397222222222,-18.5097222222222,6912.90557842101
"306",4633,2933,"27:51:39:S","28:14:46:E","ADH",2,1,2543,"14:44:23:N","18:30:35:W","HARARE / DAKAR / ADDIS ABABA",0,-27.8608333333333,28.2461111111111,14.7397222222222,-18.5097222222222,6912.90557842101
"307",4711,2933,"27:51:39:S","28:14:46:E","DKR",2,3,2543,"14:44:23:N","18:30:35:W","DAKAR",0,-27.8608333333333,28.2461111111111,14.7397222222222,-18.5097222222222,6912.90557842101
"308",4682,2933,"27:51:39:S","28:14:46:E","MTS",1,3,2548,"27:28:16:S","31:18:27:E","MANZINI",65,-27.8608333333333,28.2461111111111,-27.4711111111111,31.3075,304.581354650086
"309",4659,2933,"27:51:39:S","28:14:46:E","IST",2,3,2561,"40:58:37:N","28:48:53:E","ISTANBUL",0,-27.8608333333333,28.2461111111111,40.9769444444444,28.8147222222222,7654.63619602811
"310",4503,2933,"27:51:39:S","28:14:46:E","TPE",2,3,2563,"25:4:40:N","121:13:59:E","TAIPEI",0,-27.8608333333333,28.2461111111111,25.0777777777778,121.233055555556,11550.3480059669
"311",4542,2933,"27:51:39:S","28:14:46:E","MTP",2,2,2563,"25:4:40:N","121:13:59:E","MAURITIUS / TAIPEI",0,-27.8608333333333,28.2461111111111,25.0777777777778,121.233055555556,11550.3480059669
"312",4697,2933,"27:51:39:S","28:14:46:E","BKT",2,2,2563,"25:4:40:N","121:13:59:E","BANGKOK / TAIPEI",0,-27.8608333333333,28.2461111111111,25.0777777777778,121.233055555556,11550.3480059669
"313",4764,2933,"27:51:39:S","28:14:46:E","TPM",2,1,2563,"25:4:40:N","121:13:59:E","MAURITIUS / TAIPEI",0,-27.8608333333333,28.2461111111111,25.0777777777778,121.233055555556,11550.3480059669
"314",4420,2933,"27:51:39:S","28:14:46:E","KZD",2,2,2564,"7:7:19:S","39:12:9:E","KILIMANJARO / ZANZIBAR / DAR ES SALAAM",0,-27.8608333333333,28.2461111111111,-7.12194444444444,39.2025,2578.46207628442
"315",4422,2933,"27:51:39:S","28:14:46:E","DAZ",2,1,2564,"7:7:19:S","39:12:9:E","ZANZIBAR / DAR ES SALAAM",0,-27.8608333333333,28.2461111111111,-7.12194444444444,39.2025,2578.46207628442
"316",4425,2933,"27:51:39:S","28:14:46:E","ZDA",2,2,2564,"7:7:19:S","39:12:9:E","ZANZIBAR / DAR ES SALAAM",0,-27.8608333333333,28.2461111111111,-7.12194444444444,39.2025,2578.46207628442
"317",4522,2933,"27:51:39:S","28:14:46:E","LDA",2,2,2564,"7:7:19:S","39:12:9:E","LUANDA / DAR ES SALAAM",0,-27.8608333333333,28.2461111111111,-7.12194444444444,39.2025,2578.46207628442
"318",4662,2933,"27:51:39:S","28:14:46:E","KDL",2,1,2564,"7:7:19:S","39:12:9:E","LUSAKA / DAR ES SALAAM",0,-27.8608333333333,28.2461111111111,-7.12194444444444,39.2025,2578.46207628442
"319",4709,2933,"27:51:39:S","28:14:46:E","DAR",2,3,2564,"7:7:19:S","39:12:9:E","DAR ES SALAAM",220,-27.8608333333333,28.2461111111111,-7.12194444444444,39.2025,2578.46207628442
"320",13625,2933,"27:51:39:S","28:14:46:E","DAR1",2,3,2564,"7:7:19:S","39:12:9:E","EBB/ZNZ/DAR",0,-27.8608333333333,28.2461111111111,-7.12194444444444,39.2025,2578.46207628442
"321",13780,2933,"27:51:39:S","28:14:46:E","DSND",2,3,2564,"7:7:19:S","39:12:9:E","DAR ES SALAAM / NDOLA",10,-27.8608333333333,28.2461111111111,-7.12194444444444,39.2025,2578.46207628442
"322",4461,2933,"27:51:39:S","28:14:46:E","ZND",2,3,2566,"7:46:41:S","39:13:30:E","DAR ES SALAAM / ZANZIBAR",10,-27.8608333333333,28.2461111111111,-7.77805555555556,39.225,2513.74926105133
"323",12241,2933,"27:51:39:S","28:14:46:E","ZNZ",2,3,2566,"7:46:41:S","39:13:30:E","ZANZIBAR",0,-27.8608333333333,28.2461111111111,-7.77805555555556,39.225,2513.74926105133
"324",4416,2933,"27:51:39:S","28:14:46:E","AEL",2,1,2567,"0:2:33:N","32:26:37:E","LUSAKA / ENTEBBE / ADDIS ABABA",0,-27.8608333333333,28.2461111111111,0.0425,32.4436111111111,3134.84006979699
"325",4442,2933,"27:51:39:S","28:14:46:E","DZE",2,2,2567,"0:2:33:N","32:26:37:E","DAR ES SALAAM / ZANZIBAR / ENTEBBE",0,-27.8608333333333,28.2461111111111,0.0425,32.4436111111111,3134.84006979699
"326",4443,2933,"27:51:39:S","28:14:46:E","ETD",2,1,2567,"0:2:33:N","32:26:37:E","DAR ES SALAAM / ENTEBBE",0,-27.8608333333333,28.2461111111111,0.0425,32.4436111111111,3134.84006979699
"327",4554,2933,"27:51:39:S","28:14:46:E","EBB",2,3,2567,"0:2:33:N","32:26:37:E","ENTEBBE",255,-27.8608333333333,28.2461111111111,0.0425,32.4436111111111,3134.84006979699
"328",4555,2933,"27:51:39:S","28:14:46:E","EBH",2,1,2567,"0:2:33:N","32:26:37:E","HARARE / ENTEBBE",0,-27.8608333333333,28.2461111111111,0.0425,32.4436111111111,3134.84006979699
"329",4556,2933,"27:51:39:S","28:14:46:E","ELU",2,1,2567,"0:2:33:N","32:26:37:E","LUSAKA / ENTEBBE",0,-27.8608333333333,28.2461111111111,0.0425,32.4436111111111,3134.84006979699
"330",4566,2933,"27:51:39:S","28:14:46:E","HEB",2,2,2567,"0:2:33:N","32:26:37:E","HARARE / ENTEBBE",0,-27.8608333333333,28.2461111111111,0.0425,32.4436111111111,3134.84006979699
"331",4776,2933,"27:51:39:S","28:14:46:E","NDE",2,2,2567,"0:2:33:N","32:26:37:E","NDOLA / ENTEBBE",0,-27.8608333333333,28.2461111111111,0.0425,32.4436111111111,3134.84006979699
"332",4779,2933,"27:51:39:S","28:14:46:E","KEB",2,3,2567,"0:2:33:N","32:26:37:E","KIGALI / ENTEBBE",0,-27.8608333333333,28.2461111111111,0.0425,32.4436111111111,3134.84006979699
"333",4780,2933,"27:51:39:S","28:14:46:E","ENK",2,1,2567,"0:2:33:N","32:26:37:E","KIGALI / ENTEBBE",0,-27.8608333333333,28.2461111111111,0.0425,32.4436111111111,3134.84006979699
"334",4794,2933,"27:51:39:S","28:14:46:E","EBF",2,1,2567,"0:2:33:N","32:26:37:E","ENTEBBE FREIGHT",0,-27.8608333333333,28.2461111111111,0.0425,32.4436111111111,3134.84006979699
"335",4796,2933,"27:51:39:S","28:14:46:E","END",2,1,2567,"0:2:33:N","32:26:37:E","NDOLA / ENTEBBE",0,-27.8608333333333,28.2461111111111,0.0425,32.4436111111111,3134.84006979699
"336",4737,2933,"27:51:39:S","28:14:46:E","MIA",2,3,2649,"25:47:36:N","81:42:34:W","MIAMI",0,-27.8608333333333,28.2461111111111,25.7933333333333,-81.7094444444444,13161.0645219656
"337",4390,2933,"27:51:39:S","28:14:46:E","DKN",2,2,2655,"40:38:23:N","74:13:16:W","DAKAR / NEW YORK",0,-27.8608333333333,28.2461111111111,40.6397222222222,-74.2211111111111,12975.5684035472
"338",4391,2933,"27:51:39:S","28:14:46:E","NYD",2,1,2655,"40:38:23:N","74:13:16:W","DAKAR / NEW YORK",980,-27.8608333333333,28.2461111111111,40.6397222222222,-74.2211111111111,12975.5684035472
"339",4447,2933,"27:51:39:S","28:14:46:E","LNY",2,2,2655,"40:38:23:N","74:13:16:W","LAGOS / NEW YORK",0,-27.8608333333333,28.2461111111111,40.6397222222222,-74.2211111111111,12975.5684035472
"340",4448,2933,"27:51:39:S","28:14:46:E","NLO",2,1,2655,"40:38:23:N","74:13:16:W","LAGOS / NEW YORK",0,-27.8608333333333,28.2461111111111,40.6397222222222,-74.2211111111111,12975.5684035472
"341",4572,2933,"27:51:39:S","28:14:46:E","INY",2,2,2655,"40:38:23:N","74:13:16:W","ILHA DO SAL / NEW YORK",0,-27.8608333333333,28.2461111111111,40.6397222222222,-74.2211111111111,12975.5684035472
"342",4573,2933,"27:51:39:S","28:14:46:E","JFK",2,3,2655,"40:38:23:N","74:13:16:W","NEW YORK - JFK",885,-27.8608333333333,28.2461111111111,40.6397222222222,-74.2211111111111,12975.5684035472
"343",4749,2933,"27:51:39:S","28:14:46:E","NYC",2,3,2655,"40:38:23:N","74:13:16:W","NEW YORK",0,-27.8608333333333,28.2461111111111,40.6397222222222,-74.2211111111111,12975.5684035472
"344",4750,2933,"27:51:39:S","28:14:46:E","NYI",2,1,2655,"40:38:23:N","74:13:16:W","ILHA DO SAL / NEW YORK",0,-27.8608333333333,28.2461111111111,40.6397222222222,-74.2211111111111,12975.5684035472
"345",13561,2933,"27:51:39:S","28:14:46:E","ASW",2,3,2689,"23:57:52:N","32:49:12:E","ASWAN",10,-27.8608333333333,28.2461111111111,23.9644444444444,32.82,5783.53205277671
"346",13021,2933,"27:51:39:S","28:14:46:E","JNB1",3,3,2933,"27:51:39:S","28:14:46:E","JOHANNESBURG",0,-27.8608333333333,28.2461111111111,-27.8608333333333,28.2461111111111,4.37136239275659e-12
"347",4657,2933,"27:51:39:S","28:14:46:E","HLW",3,3,2986,"29:59:30:S","32:16:30:E","HLUHLUWE",10,-27.8608333333333,28.2461111111111,-29.9916666666667,32.275,458.077113240724
"348",4719,2933,"27:51:39:S","28:14:46:E","HLA",3,3,2988,"26:3:41:S","27:55:34:E","LANSERIA",0,-27.8608333333333,28.2461111111111,-26.0613888888889,27.9261111111111,202.586634471079
"349",7160,2933,"27:51:39:S","28:14:46:E","JNB",3,3,2988,"26:3:41:S","27:55:34:E","JOHANNESBURG",0,-27.8608333333333,28.2461111111111,-26.0613888888889,27.9261111111111,202.586634471079
"350",4748,2933,"27:51:39:S","28:14:46:E","NTY",3,3,3011,"26:39:58:S","27:10:24:E","PILANSBERG",45,-27.8608333333333,28.2461111111111,-26.6661111111111,27.1733333333333,169.973867600302
"351",4745,2933,"27:51:39:S","28:14:46:E","NLP",3,3,3023,"26:30:0:S","30:54:50:E","NELSPRUIT",0,-27.8608333333333,28.2461111111111,-26.5,30.9138888888889,304.178047665627
"352",4397,2933,"27:51:39:S","28:14:46:E","NCS",3,3,3039,"28:13:46:S","29:58:37:E","NEWCASTLE",0,-27.8608333333333,28.2461111111111,-28.2294444444444,29.9769444444444,174.734077122228
"353",4383,2933,"27:51:39:S","28:14:46:E","MQP",3,3,3061,"26:37:0:S","31:6:20:E","NELSPRUIT - KRUGER",50,-27.8608333333333,28.2461111111111,-26.6166666666667,31.1055555555556,314.718341091543
"354",4571,2933,"27:51:39:S","28:14:46:E","HSO",2,2,3080,"42:41:48:N","23:24:41:E","HARARE / SOF",0,-27.8608333333333,28.2461111111111,42.6966666666667,23.4113888888889,7861.24895302786
"355",4619,2933,"27:51:39:S","28:14:46:E","SON",2,1,3080,"42:41:48:N","23:24:41:E","NAIROBI / SOF",0,-27.8608333333333,28.2461111111111,42.6966666666667,23.4113888888889,7861.24895302786
"356",4747,2933,"27:51:39:S","28:14:46:E","NSO",2,2,3080,"42:41:48:N","23:24:41:E","NAIROBI / SOF",0,-27.8608333333333,28.2461111111111,42.6966666666667,23.4113888888889,7861.24895302786
"357",4759,2933,"27:51:39:S","28:14:46:E","SOF",2,3,3080,"42:41:48:N","23:24:41:E","SOF",0,-27.8608333333333,28.2461111111111,42.6966666666667,23.4113888888889,7861.24895302786
"358",4760,2933,"27:51:39:S","28:14:46:E","SOH",2,1,3080,"42:41:48:N","23:24:41:E","HARARE / SOF",0,-27.8608333333333,28.2461111111111,42.6966666666667,23.4113888888889,7861.24895302786
"359",4756,2933,"27:51:39:S","28:14:46:E","RCB",3,3,3132,"29:15:32:S","32:5:32:E","RICHARDS BAY",90,-27.8608333333333,28.2461111111111,-29.2588888888889,32.0922222222222,406.495115126818
"360",4389,2933,"27:51:39:S","28:14:46:E","AAM",3,3,3195,"25:10:55:S","31:32:41:E","MALA MALA",65,-27.8608333333333,28.2461111111111,-25.1819444444444,31.5447222222222,443.171289792257
"361",4767,2933,"27:51:39:S","28:14:46:E","WEL",3,3,3614,"28:0:7:S","26:40:11:E","WELKOM",0,-27.8608333333333,28.2461111111111,-28.0019444444444,26.6697222222222,155.658894096188
"362",4504,2933,"27:51:39:S","28:14:46:E","VIE",2,3,3632,"48:6:37:N","16:34:11:E","VIENNA",0,-27.8608333333333,28.2461111111111,48.1102777777778,16.5697222222222,8527.69634787983
"363",4765,2933,"27:51:39:S","28:14:46:E","UTT",3,3,3649,"32:27:8:S","28:40:27:E","UMTATA",105,-27.8608333333333,28.2461111111111,-32.4522222222222,28.6741666666667,512.193496757918
"364",4623,2933,"27:51:39:S","28:14:46:E","ULD",3,3,3655,"29:40:46:S","31:24:59:E","ULUNDI",0,-27.8608333333333,28.2461111111111,-29.6794444444444,31.4163888888889,369.262825750134
"365",4498,2933,"27:51:39:S","28:14:46:E","SKH",3,1,3680,"25:2:21:S","31:35:19:E","HOEDSPRUIT / SKUKUZA",0,-27.8608333333333,28.2461111111111,-25.0391666666667,31.5886111111111,457.306078569296
"366",4570,2933,"27:51:39:S","28:14:46:E","HSK",3,2,3680,"25:2:21:S","31:35:19:E","HOEDSPRUIT / SKUKUZA",0,-27.8608333333333,28.2461111111111,-25.0391666666667,31.5886111111111,457.306078569296
"367",4762,2933,"27:51:39:S","28:14:46:E","SZK",3,3,3680,"25:2:21:S","31:35:19:E","SKUKUZA",0,-27.8608333333333,28.2461111111111,-25.0391666666667,31.5886111111111,457.306078569296
"368",4755,2933,"27:51:39:S","28:14:46:E","PZB",3,3,3690,"30:21:4:S","30:23:55:E","PIETERMARITZBURG",90,-27.8608333333333,28.2461111111111,-30.3511111111111,30.3986111111111,346.979640677494
"369",4754,2933,"27:51:39:S","28:14:46:E","PTG",3,3,3693,"24:9:17:S","29:27:31:E","POLOKWANE",65,-27.8608333333333,28.2461111111111,-24.1547222222222,29.4586111111111,429.535240685393
"370",4489,2933,"27:51:39:S","28:14:46:E","PHW",3,3,3718,"24:3:46:S","31:9:19:E","PHALABORWA",80,-27.8608333333333,28.2461111111111,-24.0627777777778,31.1552777777778,512.727677836739
